Scenario,ScenName,County,Activity,Year,Median,CI_High,CI_Low
3,Mod,Okanogan,grass,20,-8.10E-06,-6.70E-06,-9.30E-06
3,Mod,Okanogan,grass,21,-8.40E-06,-7.00E-06,-9.70E-06
3,Mod,Okanogan,grass,22,-8.50E-06,-7.10E-06,-1.01E-05
3,Mod,Okanogan,grass,23,-8.90E-06,-7.40E-06,-1.03E-05
3,Mod,Okanogan,grass,24,-9.10E-06,-7.60E-06,-1.06E-05
3,Mod,Okanogan,grass,25,-9.30E-06,-7.80E-06,-1.09E-05
3,Mod,Okanogan,grass,26,-9.60E-06,-8.00E-06,-1.12E-05
3,Mod,Okanogan,grass,27,-9.90E-06,-8.30E-06,-1.14E-05
3,Mod,Okanogan,grass,28,-1.02E-05,-8.40E-06,-1.18E-05
3,Mod,Okanogan,grass,29,-1.03E-05,-8.70E-06,-1.21E-05
3,Mod,Okanogan,grass,30,-1.06E-05,-8.90E-06,-1.25E-05
3,Mod,Okanogan,grass,31,-1.08E-05,-9.10E-06,-1.26E-05
3,Mod,Okanogan,ifm,1,0,0,0
3,Mod,Okanogan,ifm,2,0,0,0
3,Mod,Okanogan,ifm,3,0,0,0
3,Mod,Okanogan,ifm,4,0,0,0
3,Mod,Okanogan,ifm,5,0,0,0
3,Mod,Okanogan,ifm,6,0,0,0
3,Mod,Okanogan,ifm,7,0,0,0
3,Mod,Okanogan,ifm,8,0,0,0
3,Mod,Okanogan,ifm,9,0,0,0
3,Mod,Okanogan,ifm,10,0,0,0
3,Mod,Okanogan,ifm,11,0,0,0
3,Mod,Okanogan,ifm,12,0,0,0
3,Mod,Okanogan,ifm,13,0,0,0
3,Mod,Okanogan,ifm,14,0,0,0
3,Mod,Okanogan,ifm,15,0,0,0
3,Mod,Okanogan,ifm,16,0,0,0
3,Mod,Okanogan,ifm,17,0,0,0
3,Mod,Okanogan,ifm,18,0,0,0
3,Mod,Okanogan,ifm,19,0,0,0
3,Mod,Okanogan,ifm,20,0,0,0
3,Mod,Okanogan,ifm,21,0,0,0
3,Mod,Okanogan,ifm,22,0,0,0
3,Mod,Okanogan,ifm,23,0,0,0
3,Mod,Okanogan,ifm,24,0,0,0
3,Mod,Okanogan,ifm,25,0,0,0
3,Mod,Okanogan,ifm,26,0,0,0
3,Mod,Okanogan,ifm,27,0,0,0
3,Mod,Okanogan,ifm,28,0,0,0
3,Mod,Okanogan,ifm,29,0,0,0
3,Mod,Okanogan,ifm,30,0,0,0
3,Mod,Okanogan,ifm,31,0,0,0
3,Mod,Okanogan,reforest,1,-0.0002065,-0.0000109,-0.0007308
3,Mod,Okanogan,reforest,2,-0.0004841,-0.0000579,-0.0010765
3,Mod,Okanogan,reforest,3,-0.0007225,-0.0002939,-0.0012886
3,Mod,Okanogan,reforest,4,-0.0009261,-0.0004716,-0.0015883
3,Mod,Okanogan,reforest,5,-0.001101,-0.0005923,-0.0018541
3,Mod,Okanogan,reforest,6,-0.0012514,-0.0007228,-0.0020847
3,Mod,Okanogan,reforest,7,-0.0013779,-0.0007543,-0.002146
3,Mod,Okanogan,reforest,8,-0.0014545,-0.0008936,-0.0022724
3,Mod,Okanogan,reforest,9,-0.0015993,-0.0009808,-0.0024628
3,Mod,Okanogan,reforest,10,-0.0015154,-0.0009433,-0.002394
3,Mod,Okanogan,reforest,11,-0.001459,-0.0008713,-0.0023538
3,Mod,Okanogan,reforest,12,-0.0014107,-0.0008161,-0.0023175
3,Mod,Okanogan,reforest,13,-0.001348,-0.0007296,-0.0022404
3,Mod,Okanogan,reforest,14,-0.0013009,-0.0006897,-0.0022026
3,Mod,Okanogan,reforest,15,-0.0013017,-0.0007048,-0.0021735
3,Mod,Okanogan,reforest,16,-0.0015215,-0.0008271,-0.0024286
3,Mod,Okanogan,reforest,17,-0.0017091,-0.0010239,-0.0025722
3,Mod,Okanogan,reforest,18,-0.0018836,-0.0012497,-0.0027061
3,Mod,Okanogan,reforest,19,-0.00208,-0.0015197,-0.0028259
3,Mod,Okanogan,reforest,20,-0.0022446,-0.0016883,-0.0029379
3,Mod,Okanogan,reforest,21,-0.0023883,-0.0018305,-0.0030926
3,Mod,Okanogan,reforest,22,-0.0025481,-0.0019691,-0.0032067
3,Mod,Okanogan,reforest,23,-0.0026718,-0.0021302,-0.0033507
3,Mod,Okanogan,reforest,24,-0.0028142,-0.0021886,-0.0034738
3,Mod,Okanogan,reforest,25,-0.0028341,-0.002185,-0.0034714
3,Mod,Okanogan,reforest,26,-0.0029276,-0.0023076,-0.0035815
3,Mod,Okanogan,reforest,27,-0.0029775,-0.0023318,-0.0036414
3,Mod,Okanogan,reforest,28,-0.0030846,-0.0023625,-0.0037553
3,Mod,Okanogan,reforest,29,-0.0031405,-0.0024297,-0.0039309
3,Mod,Okanogan,reforest,30,-0.0032144,-0.0024752,-0.0038974
3,Mod,Okanogan,reforest,31,-0.0032766,-0.0025647,-0.0039606
3,Mod,Okanogan,rref,1,-3.00E-07,-3.00E-07,-3.00E-07
3,Mod,Okanogan,rref,2,-9.00E-07,-8.00E-07,-9.00E-07
3,Mod,Okanogan,rref,3,-1.70E-06,-1.60E-06,-1.80E-06
3,Mod,Okanogan,rref,4,-2.70E-06,-2.60E-06,-2.90E-06
3,Mod,Okanogan,rref,5,-4.00E-06,-3.80E-06,-4.20E-06
3,Mod,Okanogan,rref,6,-5.50E-06,-5.20E-06,-5.70E-06
3,Mod,Okanogan,rref,7,-7.10E-06,-6.80E-06,-7.50E-06
3,Mod,Okanogan,rref,8,-8.90E-06,-8.50E-06,-9.30E-06
3,Mod,Okanogan,rref,9,-1.09E-05,-1.04E-05,-1.14E-05
3,Mod,Okanogan,rref,10,-1.30E-05,-1.24E-05,-1.36E-05
3,Mod,Okanogan,rref,11,-1.53E-05,-1.45E-05,-1.61E-05
3,Mod,Okanogan,rref,12,-1.76E-05,-1.68E-05,-1.86E-05
3,Mod,Okanogan,rref,13,-2.02E-05,-1.91E-05,-2.12E-05
3,Mod,Okanogan,rref,14,-2.28E-05,-2.16E-05,-2.39E-05
3,Mod,Okanogan,rref,15,-2.55E-05,-2.42E-05,-2.68E-05
3,Mod,Okanogan,rref,16,-2.83E-05,-2.70E-05,-2.98E-05
3,Mod,Okanogan,rref,17,-3.11E-05,-2.96E-05,-3.27E-05
3,Mod,Okanogan,rref,18,-3.42E-05,-3.25E-05,-3.59E-05
3,Mod,Okanogan,rref,19,-3.72E-05,-3.54E-05,-3.91E-05
3,Mod,Okanogan,rref,20,-4.02E-05,-3.84E-05,-4.23E-05
3,Mod,Okanogan,rref,21,-4.34E-05,-4.12E-05,-4.56E-05
3,Mod,Okanogan,rref,22,-4.65E-05,-4.43E-05,-4.87E-05
3,Mod,Okanogan,rref,23,-4.98E-05,-4.73E-05,-5.21E-05
3,Mod,Okanogan,rref,24,-5.30E-05,-5.02E-05,-5.54E-05
3,Mod,Okanogan,rref,25,-5.63E-05,-5.36E-05,-5.88E-05
3,Mod,Okanogan,rref,26,-5.95E-05,-5.67E-05,-6.25E-05
3,Mod,Okanogan,rref,27,-6.27E-05,-5.96E-05,-6.59E-05
3,Mod,Okanogan,rref,28,-6.61E-05,-6.28E-05,-6.94E-05
3,Mod,Okanogan,rref,29,-6.94E-05,-6.60E-05,-7.29E-05
3,Mod,Okanogan,rref,30,-7.27E-05,-6.90E-05,-7.64E-05
3,Mod,Okanogan,rref,31,-7.60E-05,-7.27E-05,-8.01E-05
3,Mod,Okanogan,sage,1,-0.0014805,-0.0008907,-0.0020739
3,Mod,Okanogan,sage,2,-0.0015806,-0.0010087,-0.0021505
3,Mod,Okanogan,sage,3,-0.0016713,-0.0010671,-0.0022686
3,Mod,Okanogan,sage,4,-0.0018032,-0.0012436,-0.002392
3,Mod,Okanogan,sage,5,-0.0019038,-0.0012845,-0.0025067
3,Mod,Okanogan,sage,6,-0.0019699,-0.0013463,-0.0026462
3,Mod,Okanogan,sage,7,-0.0020714,-0.0014546,-0.0026842
3,Mod,Okanogan,sage,8,-0.0021469,-0.0014897,-0.0027718
3,Mod,Okanogan,sage,9,-0.0022595,-0.0016346,-0.0029208
3,Mod,Okanogan,sage,10,-0.0037963,-0.0024985,-0.0050167
3,Mod,Okanogan,sage,11,-0.0039972,-0.0027823,-0.0052386
3,Mod,Okanogan,sage,12,-0.0042461,-0.0029802,-0.0055031
3,Mod,Okanogan,sage,13,-0.0043909,-0.0030562,-0.0057432
3,Mod,Okanogan,sage,14,-0.0045751,-0.0031604,-0.0059759
3,Mod,Okanogan,sage,15,-0.0046606,-0.0032659,-0.0061392
3,Mod,Okanogan,sage,16,-0.0049152,-0.0034452,-0.0062998
3,Mod,Okanogan,sage,17,-0.0051187,-0.003638,-0.0066556
3,Mod,Okanogan,sage,18,-0.0052449,-0.0037711,-0.006748
3,Mod,Okanogan,sage,19,-0.0054197,-0.0038754,-0.007014
3,Mod,Okanogan,sage,20,-0.0055867,-0.0038286,-0.0074
3,Mod,Okanogan,sage,21,-0.005771,-0.00415,-0.0074374
3,Mod,Okanogan,sage,22,-0.005922,-0.0042099,-0.0076372
3,Mod,Okanogan,sage,23,-0.0062296,-0.0044956,-0.008038
3,Mod,Okanogan,sage,24,-0.0063695,-0.0044417,-0.0081046
3,Mod,Okanogan,sage,25,-0.0064432,-0.0045517,-0.0082756
3,Mod,Okanogan,sage,26,-0.006638,-0.0047449,-0.0086285
3,Mod,Okanogan,sage,27,-0.0067027,-0.0048764,-0.0086898
3,Mod,Okanogan,sage,28,-0.0068879,-0.0048047,-0.0090316
3,Mod,Okanogan,sage,29,-0.0071069,-0.0048729,-0.0092605
3,Mod,Okanogan,sage,30,-0.0073095,-0.0050882,-0.0094467
3,Mod,Okanogan,sage,31,-0.0073743,-0.0051698,-0.0096516
3,Mod,Okanogan,tide,1,0,0,0
3,Mod,Okanogan,tide,2,0,0,0
3,Mod,Okanogan,tide,3,0,0,0
3,Mod,Okanogan,tide,4,0,0,0
3,Mod,Okanogan,tide,5,0,0,0
3,Mod,Okanogan,tide,6,0,0,0
3,Mod,Okanogan,tide,7,0,0,0
3,Mod,Okanogan,tide,8,0,0,0
3,Mod,Okanogan,tide,9,0,0,0
3,Mod,Okanogan,tide,10,0,0,0
3,Mod,Okanogan,tide,11,0,0,0
3,Mod,Okanogan,tide,12,0,0,0
3,Mod,Okanogan,tide,13,0,0,0
3,Mod,Okanogan,tide,14,0,0,0
3,Mod,Okanogan,tide,15,0,0,0
3,Mod,Okanogan,tide,16,0,0,0
3,Mod,Okanogan,tide,17,0,0,0
3,Mod,Okanogan,tide,18,0,0,0
3,Mod,Okanogan,tide,19,0,0,0
3,Mod,Okanogan,tide,20,0,0,0
3,Mod,Okanogan,tide,21,0,0,0
3,Mod,Okanogan,tide,22,0,0,0
3,Mod,Okanogan,tide,23,0,0,0
3,Mod,Okanogan,tide,24,0,0,0
3,Mod,Okanogan,tide,25,0,0,0
3,Mod,Okanogan,tide,26,0,0,0
3,Mod,Okanogan,tide,27,0,0,0
3,Mod,Okanogan,tide,28,0,0,0
3,Mod,Okanogan,tide,29,0,0,0
3,Mod,Okanogan,tide,30,0,0,0
3,Mod,Okanogan,tide,31,0,0,0
3,Mod,Pacific,ACF,1,-0.0005375,-0.0003255,-0.0007439
3,Mod,Pacific,ACF,2,-0.0010744,-0.0006723,-0.0014489
3,Mod,Pacific,ACF,3,-0.0015765,-0.0009931,-0.002199
3,Mod,Pacific,ACF,4,-0.0021493,-0.0013213,-0.002931
3,Mod,Pacific,ACF,5,-0.0026467,-0.001669,-0.0037207
3,Mod,Pacific,ACF,6,-0.0032465,-0.0020277,-0.0044815
3,Mod,Pacific,ACF,7,-0.0037126,-0.0023822,-0.0052574
3,Mod,Pacific,ACF,8,-0.0042857,-0.0026205,-0.0059804
3,Mod,Pacific,ACF,9,-0.0048059,-0.0029699,-0.0066982
3,Mod,Pacific,ACF,10,-0.0054224,-0.0033058,-0.0073222
3,Mod,Pacific,ACF,11,-0.0053011,-0.0033097,-0.007606
3,Mod,Pacific,ACF,12,-0.0054775,-0.0032321,-0.0073662
3,Mod,Pacific,ACF,13,-0.0055013,-0.0034413,-0.0074044
3,Mod,Pacific,ACF,14,-0.0055198,-0.0035599,-0.0073769
3,Mod,Pacific,ACF,15,-0.0054732,-0.0034175,-0.0074664
3,Mod,Pacific,ACF,16,-0.0055891,-0.003653,-0.0075638
3,Mod,Pacific,ACF,17,-0.0054006,-0.0033846,-0.0073831
3,Mod,Pacific,ACF,18,-0.0054436,-0.0034486,-0.0074672
3,Mod,Pacific,ACF,19,-0.0054689,-0.0036551,-0.0073945
3,Mod,Pacific,ACF,20,-0.0054776,-0.0033594,-0.0074624
3,Mod,Pacific,ACF,21,-0.0054631,-0.0035206,-0.0074006
3,Mod,Pacific,ACF,22,-0.0055508,-0.0033945,-0.0074756
3,Mod,Pacific,ACF,23,-0.0055915,-0.0034727,-0.007591
3,Mod,Pacific,ACF,24,-0.0055728,-0.0034017,-0.0076536
3,Mod,Pacific,ACF,25,-0.0055041,-0.0034324,-0.0074145
3,Mod,Pacific,ACF,26,-0.005538,-0.0034799,-0.0077022
3,Mod,Pacific,ACF,27,-0.005641,-0.0036044,-0.0076361
3,Mod,Pacific,ACF,28,-0.0056021,-0.0035402,-0.0075242
3,Mod,Pacific,ACF,29,-0.0055808,-0.0036124,-0.0075927
3,Mod,Pacific,ACF,30,-0.005617,-0.0036657,-0.0076035
3,Mod,Pacific,ACF,31,-0.0056008,-0.003574,-0.0075317
3,Mod,Pacific,ag,1,-0.0000152,-0.0000107,-0.0000194
3,Mod,Pacific,ag,2,-0.0000308,-0.000022,-0.000039
3,Mod,Pacific,ag,3,-0.0000464,-0.0000342,-0.000059
3,Mod,Pacific,ag,4,-0.000061,-0.000044,-0.0000788
3,Mod,Pacific,ag,5,-0.0000766,-0.0000555,-0.000098
3,Mod,Pacific,ag,6,-0.000092,-0.000068,-0.0001171
3,Mod,Pacific,ag,7,-0.0001066,-0.000077,-0.0001368
3,Mod,Pacific,ag,8,-0.0001228,-0.0000876,-0.0001569
3,Mod,Pacific,ag,9,-0.0001374,-0.0001014,-0.0001763
3,Mod,Pacific,ag,10,-0.0001531,-0.0001092,-0.0001954
3,Mod,Pacific,ag,11,-0.0001698,-0.0001215,-0.0002161
3,Mod,Pacific,ag,12,-0.00018,-0.0001304,-0.0002283
3,Mod,Pacific,ag,13,-0.0001899,-0.0001372,-0.0002439
3,Mod,Pacific,ag,14,-0.0002016,-0.000145,-0.0002567
3,Mod,Pacific,ag,15,-0.0002146,-0.0001534,-0.0002721
3,Mod,Pacific,ag,16,-0.0002236,-0.000163,-0.0002863
3,Mod,Pacific,ag,17,-0.0002328,-0.0001688,-0.0002994
3,Mod,Pacific,ag,18,-0.0002459,-0.0001774,-0.0003107
3,Mod,Pacific,ag,19,-0.0002552,-0.0001838,-0.0003246
3,Mod,Pacific,ag,20,-0.0002672,-0.0001929,-0.0003394
3,Mod,Pacific,ag,21,-0.0002757,-0.0001979,-0.0003534
3,Mod,Pacific,ag,22,-0.0002877,-0.0002087,-0.0003671
3,Mod,Pacific,ag,23,-0.0002975,-0.0002142,-0.0003749
3,Mod,Pacific,ag,24,-0.0003087,-0.0002144,-0.0003964
3,Mod,Pacific,ag,25,-0.0003163,-0.0002284,-0.0004041
3,Mod,Pacific,ag,26,-0.0003305,-0.00024,-0.0004209
3,Mod,Pacific,ag,27,-0.0003403,-0.0002404,-0.0004351
3,Mod,Pacific,ag,28,-0.0003486,-0.0002529,-0.0004508
3,Mod,Pacific,ag,29,-0.0003593,-0.0002586,-0.0004673
3,Mod,Pacific,ag,30,-0.0003709,-0.000267,-0.0004786
3,Mod,Pacific,ag,31,-0.0003872,-0.0002746,-0.0004892
3,Mod,Pacific,grass,1,0.00E+00,0.00E+00,0.00E+00
3,Mod,Pacific,grass,2,0.00E+00,0.00E+00,0.00E+00
3,Mod,Pacific,grass,3,0.00E+00,0.00E+00,0.00E+00
3,Mod,Pacific,grass,4,0.00E+00,0.00E+00,-1.00E-07
3,Mod,Pacific,grass,5,-1.00E-07,-1.00E-07,-1.00E-07
3,Mod,Pacific,grass,6,-1.00E-07,-1.00E-07,-1.00E-07
3,Mod,Pacific,grass,7,-1.00E-07,-1.00E-07,-1.00E-07
3,Mod,Pacific,grass,8,-1.00E-07,-1.00E-07,-1.00E-07
3,Mod,Pacific,grass,9,-1.00E-07,-1.00E-07,-1.00E-07
3,Mod,Pacific,grass,10,-1.00E-07,-1.00E-07,-1.00E-07
3,Mod,Pacific,grass,11,-1.00E-07,-1.00E-07,-1.00E-07
3,Mod,Pacific,grass,12,-1.00E-07,-1.00E-07,-2.00E-07
3,Mod,Pacific,grass,13,-1.00E-07,-1.00E-07,-2.00E-07
3,Mod,Pacific,grass,14,-1.00E-07,-1.00E-07,-2.00E-07
3,Mod,Pacific,grass,15,-2.00E-07,-1.00E-07,-2.00E-07
3,Mod,Pacific,grass,16,-2.00E-07,-1.00E-07,-2.00E-07
3,Mod,Pacific,grass,17,-2.00E-07,-1.00E-07,-2.00E-07
3,Mod,Pacific,grass,18,-2.00E-07,-1.00E-07,-2.00E-07
3,Mod,Pacific,grass,19,-2.00E-07,-1.00E-07,-2.00E-07
3,Mod,Pacific,grass,20,-2.00E-07,-2.00E-07,-2.00E-07
3,Mod,Pacific,grass,21,-2.00E-07,-2.00E-07,-2.00E-07
3,Mod,Pacific,grass,22,-2.00E-07,-2.00E-07,-2.00E-07
3,Mod,Pacific,grass,23,-2.00E-07,-2.00E-07,-2.00E-07
3,Mod,Pacific,grass,24,-2.00E-07,-2.00E-07,-2.00E-07
3,Mod,Pacific,grass,25,-2.00E-07,-2.00E-07,-2.00E-07
3,Mod,Pacific,grass,26,-2.00E-07,-2.00E-07,-3.00E-07
3,Mod,Pacific,grass,27,-2.00E-07,-2.00E-07,-3.00E-07
3,Mod,Pacific,grass,28,-2.00E-07,-2.00E-07,-3.00E-07
3,Mod,Pacific,grass,29,-2.00E-07,-2.00E-07,-3.00E-07
3,Mod,Pacific,grass,30,-2.00E-07,-2.00E-07,-3.00E-07
3,Mod,Pacific,grass,31,-2.00E-07,-2.00E-07,-3.00E-07
3,Mod,Pacific,ifm,1,-0.0293167,-0.022789,-0.0354588
3,Mod,Pacific,ifm,2,-0.0589077,-0.0460239,-0.07117
3,Mod,Pacific,ifm,3,-0.0878724,-0.0695207,-0.1071162
3,Mod,Pacific,ifm,4,-0.1185023,-0.0944895,-0.1419264
3,Mod,Pacific,ifm,5,-0.1496027,-0.1171261,-0.181878
3,Mod,Pacific,ifm,6,-0.1783351,-0.1443498,-0.2175343
3,Mod,Pacific,ifm,7,-0.210241,-0.1705876,-0.2541889
3,Mod,Pacific,ifm,8,-0.2435066,-0.193079,-0.2928891
3,Mod,Pacific,ifm,9,-0.2765785,-0.2207441,-0.33122
3,Mod,Pacific,ifm,10,-0.3073909,-0.2430917,-0.3719464
3,Mod,Pacific,ifm,11,-0.3116961,-0.2497312,-0.3712233
3,Mod,Pacific,ifm,12,-0.3137294,-0.252719,-0.3796511
3,Mod,Pacific,ifm,13,-0.3158124,-0.2522003,-0.3792646
3,Mod,Pacific,ifm,14,-0.3199714,-0.2581576,-0.3812089
3,Mod,Pacific,ifm,15,-0.3230246,-0.2555674,-0.3834762
3,Mod,Pacific,ifm,16,-0.3272136,-0.265028,-0.3840133
3,Mod,Pacific,ifm,17,-0.3285646,-0.2623452,-0.390323
3,Mod,Pacific,ifm,18,-0.3313188,-0.2685879,-0.3966285
3,Mod,Pacific,ifm,19,-0.3324678,-0.2673863,-0.3935491
3,Mod,Pacific,ifm,20,-0.333337,-0.2723727,-0.3984
3,Mod,Pacific,ifm,21,-0.3353617,-0.2747914,-0.3987234
3,Mod,Pacific,ifm,22,-0.3378185,-0.2769044,-0.4001512
3,Mod,Pacific,ifm,23,-0.3395532,-0.2712057,-0.3988824
3,Mod,Pacific,ifm,24,-0.3420631,-0.2806014,-0.4030889
3,Mod,Pacific,ifm,25,-0.3442587,-0.2820546,-0.4055876
3,Mod,Pacific,ifm,26,-0.3446265,-0.2835311,-0.4109709
3,Mod,Pacific,ifm,27,-0.3457692,-0.2800326,-0.4088709
3,Mod,Pacific,ifm,28,-0.3487857,-0.2844257,-0.4084387
3,Mod,Pacific,ifm,29,-0.3485946,-0.2884792,-0.4114886
3,Mod,Pacific,ifm,30,-0.3487224,-0.2856565,-0.4114099
3,Mod,Pacific,ifm,31,-0.3522369,-0.2898046,-0.4169123
3,Mod,Pacific,reforest,1,0,0,0
3,Mod,Pacific,reforest,2,0,0,0
3,Mod,Pacific,reforest,3,0,0,0
3,Mod,Pacific,reforest,4,0,0,0
3,Mod,Pacific,reforest,5,0,0,0
3,Mod,Pacific,reforest,6,0,0,0
3,Mod,Pacific,reforest,7,0,0,0
3,Mod,Pacific,reforest,8,0,0,0
3,Mod,Pacific,reforest,9,0,0,0
3,Mod,Pacific,reforest,10,0,0,0
3,Mod,Pacific,reforest,11,0,0,0
3,Mod,Pacific,reforest,12,0,0,0
3,Mod,Pacific,reforest,13,0,0,0
3,Mod,Pacific,reforest,14,0,0,0
3,Mod,Pacific,reforest,15,0,0,0
3,Mod,Pacific,reforest,16,0,0,0
3,Mod,Pacific,reforest,17,0,0,0
3,Mod,Pacific,reforest,18,0,0,0
3,Mod,Pacific,reforest,19,0,0,0
3,Mod,Pacific,reforest,20,0,0,0
3,Mod,Pacific,reforest,21,0,0,0
3,Mod,Pacific,reforest,22,0,0,0
3,Mod,Pacific,reforest,23,0,0,0
3,Mod,Pacific,reforest,24,0,0,0
3,Mod,Pacific,reforest,25,0,0,0
3,Mod,Pacific,reforest,26,0,0,0
3,Mod,Pacific,reforest,27,0,0,0
3,Mod,Pacific,reforest,28,0,0,0
3,Mod,Pacific,reforest,29,0,0,0
3,Mod,Pacific,reforest,30,0,0,0
3,Mod,Pacific,reforest,31,0,0,0
3,Mod,Pacific,rref,1,-2.00E-07,-2.00E-07,-2.00E-07
3,Mod,Pacific,rref,2,-7.00E-07,-6.00E-07,-7.00E-07
3,Mod,Pacific,rref,3,-1.30E-06,-1.30E-06,-1.40E-06
3,Mod,Pacific,rref,4,-2.20E-06,-2.10E-06,-2.30E-06
3,Mod,Pacific,rref,5,-3.20E-06,-3.00E-06,-3.30E-06
3,Mod,Pacific,rref,6,-4.30E-06,-4.10E-06,-4.60E-06
3,Mod,Pacific,rref,7,-5.60E-06,-5.40E-06,-5.90E-06
3,Mod,Pacific,rref,8,-7.10E-06,-6.70E-06,-7.40E-06
3,Mod,Pacific,rref,9,-8.70E-06,-8.20E-06,-9.10E-06
3,Mod,Pacific,rref,10,-1.03E-05,-9.90E-06,-1.09E-05
3,Mod,Pacific,rref,11,-1.21E-05,-1.15E-05,-1.27E-05
3,Mod,Pacific,rref,12,-1.41E-05,-1.33E-05,-1.47E-05
3,Mod,Pacific,rref,13,-1.60E-05,-1.53E-05,-1.68E-05
3,Mod,Pacific,rref,14,-1.81E-05,-1.72E-05,-1.90E-05
3,Mod,Pacific,rref,15,-2.02E-05,-1.92E-05,-2.13E-05
3,Mod,Pacific,rref,16,-2.24E-05,-2.14E-05,-2.35E-05
3,Mod,Pacific,rref,17,-2.47E-05,-2.35E-05,-2.60E-05
3,Mod,Pacific,rref,18,-2.71E-05,-2.58E-05,-2.84E-05
3,Mod,Pacific,rref,19,-2.95E-05,-2.81E-05,-3.09E-05
3,Mod,Pacific,rref,20,-3.21E-05,-3.04E-05,-3.36E-05
3,Mod,Pacific,rref,21,-3.44E-05,-3.28E-05,-3.61E-05
3,Mod,Pacific,rref,22,-3.70E-05,-3.52E-05,-3.87E-05
3,Mod,Pacific,rref,23,-3.95E-05,-3.75E-05,-4.14E-05
3,Mod,Pacific,rref,24,-4.20E-05,-4.00E-05,-4.39E-05
3,Mod,Pacific,rref,25,-4.47E-05,-4.23E-05,-4.68E-05
3,Mod,Pacific,rref,26,-4.72E-05,-4.48E-05,-4.95E-05
3,Mod,Pacific,rref,27,-4.98E-05,-4.74E-05,-5.22E-05
3,Mod,Pacific,rref,28,-5.24E-05,-4.99E-05,-5.50E-05
3,Mod,Pacific,rref,29,-5.50E-05,-5.23E-05,-5.78E-05
3,Mod,Pacific,rref,30,-5.78E-05,-5.49E-05,-6.05E-05
3,Mod,Pacific,rref,31,-6.04E-05,-5.74E-05,-6.34E-05
3,Mod,Pacific,sage,1,0,0,0
3,Mod,Pacific,sage,2,0,0,0
3,Mod,Pacific,sage,3,0,0,0
3,Mod,Pacific,sage,4,0,0,0
3,Mod,Pacific,sage,5,0,0,0
3,Mod,Pacific,sage,6,0,0,0
3,Mod,Pacific,sage,7,0,0,0
3,Mod,Pacific,sage,8,0,0,0
3,Mod,Pacific,sage,9,0,0,0
3,Mod,Pacific,sage,10,0,0,0
3,Mod,Pacific,sage,11,0,0,0
3,Mod,Pacific,sage,12,0,0,0
3,Mod,Pacific,sage,13,0,0,0
3,Mod,Pacific,sage,14,0,0,0
3,Mod,Pacific,sage,15,0,0,0
3,Mod,Pacific,sage,16,0,0,0
3,Mod,Pacific,sage,17,0,0,0
3,Mod,Pacific,sage,18,0,0,0
3,Mod,Pacific,sage,19,0,0,0
3,Mod,Pacific,sage,20,0,0,0
3,Mod,Pacific,sage,21,0,0,0
3,Mod,Pacific,sage,22,0,0,0
3,Mod,Pacific,sage,23,0,0,0
3,Mod,Pacific,sage,24,0,0,0
3,Mod,Pacific,sage,25,0,0,0
3,Mod,Pacific,sage,26,0,0,0
3,Mod,Pacific,sage,27,0,0,0
3,Mod,Pacific,sage,28,0,0,0
3,Mod,Pacific,sage,29,0,0,0
3,Mod,Pacific,sage,30,0,0,0
3,Mod,Pacific,sage,31,0,0,0
3,Mod,Pacific,tide,1,-0.0000156,-0.0000123,-0.0000186
3,Mod,Pacific,tide,2,-0.0000467,-0.0000368,-0.0000552
3,Mod,Pacific,tide,3,-0.0000931,-0.0000739,-0.0001108
3,Mod,Pacific,tide,4,-0.0001532,-0.0001245,-0.000182
3,Mod,Pacific,tide,5,-0.00023,-0.0001805,-0.0002749
3,Mod,Pacific,tide,6,-0.0003212,-0.0002578,-0.000386
3,Mod,Pacific,tide,7,-0.0004246,-0.0003421,-0.0005141
3,Mod,Pacific,tide,8,-0.0005479,-0.0004369,-0.0006535
3,Mod,Pacific,tide,9,-0.00067,-0.0005431,-0.0008153
3,Mod,Pacific,tide,10,-0.0008307,-0.0006639,-0.0010109
3,Mod,Pacific,tide,11,-0.0009811,-0.0007909,-0.0011878
3,Mod,Pacific,tide,12,-0.0011027,-0.0008848,-0.0013459
3,Mod,Pacific,tide,13,-0.0012612,-0.0010086,-0.0015194
3,Mod,Pacific,tide,14,-0.0014205,-0.0011313,-0.0016995
3,Mod,Pacific,tide,15,-0.0015413,-0.0012701,-0.0018534
3,Mod,Pacific,tide,16,-0.0016973,-0.0013598,-0.0020337
3,Mod,Pacific,tide,17,-0.0018286,-0.001452,-0.0021951
3,Mod,Pacific,tide,18,-0.001969,-0.0015958,-0.0023546
3,Mod,Pacific,tide,19,-0.0021073,-0.0016706,-0.0025426
3,Mod,Pacific,tide,20,-0.0022179,-0.0017461,-0.0026768
3,Mod,Pacific,tide,21,-0.0023328,-0.0018961,-0.0028117
3,Mod,Pacific,tide,22,-0.0024974,-0.0020057,-0.0029912
3,Mod,Pacific,tide,23,-0.0026197,-0.0021113,-0.003169
3,Mod,Pacific,tide,24,-0.0027542,-0.002211,-0.0032963
3,Mod,Pacific,tide,25,-0.002919,-0.0023778,-0.0034926
3,Mod,Pacific,tide,26,-0.0030118,-0.002413,-0.0036143
3,Mod,Pacific,tide,27,-0.0031406,-0.0024856,-0.0037863
3,Mod,Pacific,tide,28,-0.0032437,-0.0026423,-0.0039101
