Scenario,ScenName,County,Activity,Subactivity,Year,Median,CI_High,CI_Low
3,Mod,Benton,ifm,1feder,27,0,0,0
3,Mod,Benton,ifm,1feder,28,0,0,0
3,Mod,Benton,ifm,1feder,29,0,0,0
3,Mod,Benton,ifm,1feder,30,0,0,0
3,Mod,Benton,ifm,1feder,31,0,0,0
3,Mod,Benton,ifm,2other,1,0,0,0
3,Mod,Benton,ifm,2other,2,0,0,0
3,Mod,Benton,ifm,2other,3,0,0,0
3,Mod,Benton,ifm,2other,4,0,0,0
3,Mod,Benton,ifm,2other,5,0,0,0
3,Mod,Benton,ifm,2other,6,0,0,0
3,Mod,Benton,ifm,2other,7,0,0,0
3,Mod,Benton,ifm,2other,8,0,0,0
3,Mod,Benton,ifm,2other,9,0,0,0
3,Mod,Benton,ifm,2other,10,0,0,0
3,Mod,Benton,ifm,2other,11,0,0,0
3,Mod,Benton,ifm,2other,12,0,0,0
3,Mod,Benton,ifm,2other,13,0,0,0
3,Mod,Benton,ifm,2other,14,0,0,0
3,Mod,Benton,ifm,2other,15,0,0,0
3,Mod,Benton,ifm,2other,16,0,0,0
3,Mod,Benton,ifm,2other,17,0,0,0
3,Mod,Benton,ifm,2other,18,0,0,0
3,Mod,Benton,ifm,2other,19,0,0,0
3,Mod,Benton,ifm,2other,20,0,0,0
3,Mod,Benton,ifm,2other,21,0,0,0
3,Mod,Benton,ifm,2other,22,0,0,0
3,Mod,Benton,ifm,2other,23,0,0,0
3,Mod,Benton,ifm,2other,24,0,0,0
3,Mod,Benton,ifm,2other,25,0,0,0
3,Mod,Benton,ifm,2other,26,0,0,0
3,Mod,Benton,ifm,2other,27,0,0,0
3,Mod,Benton,ifm,2other,28,0,0,0
3,Mod,Benton,ifm,2other,29,0,0,0
3,Mod,Benton,ifm,2other,30,0,0,0
3,Mod,Benton,ifm,2other,31,0,0,0
3,Mod,Benton,ifm,3priva,1,0,0,0
3,Mod,Benton,ifm,3priva,2,0,0,0
3,Mod,Benton,ifm,3priva,3,0,0,0
3,Mod,Benton,ifm,3priva,4,0,0,0
3,Mod,Benton,ifm,3priva,5,0,0,0
3,Mod,Benton,ifm,3priva,6,0,0,0
3,Mod,Benton,ifm,3priva,7,0,0,0
3,Mod,Benton,ifm,3priva,8,0,0,0
3,Mod,Benton,ifm,3priva,9,0,0,0
3,Mod,Benton,ifm,3priva,10,0,0,0
3,Mod,Benton,ifm,3priva,11,0,0,0
3,Mod,Benton,ifm,3priva,12,0,0,0
3,Mod,Benton,ifm,3priva,13,0,0,0
3,Mod,Benton,ifm,3priva,14,0,0,0
3,Mod,Benton,ifm,3priva,15,0,0,0
3,Mod,Benton,ifm,3priva,16,0,0,0
3,Mod,Benton,ifm,3priva,17,0,0,0
3,Mod,Benton,ifm,3priva,18,0,0,0
3,Mod,Benton,ifm,3priva,19,0,0,0
3,Mod,Benton,ifm,3priva,20,0,0,0
3,Mod,Benton,ifm,3priva,21,0,0,0
3,Mod,Benton,ifm,3priva,22,0,0,0
3,Mod,Benton,ifm,3priva,23,0,0,0
3,Mod,Benton,ifm,3priva,24,0,0,0
3,Mod,Benton,ifm,3priva,25,0,0,0
3,Mod,Benton,ifm,3priva,26,0,0,0
3,Mod,Benton,ifm,3priva,27,0,0,0
3,Mod,Benton,ifm,3priva,28,0,0,0
3,Mod,Benton,ifm,3priva,29,0,0,0
3,Mod,Benton,ifm,3priva,30,0,0,0
3,Mod,Benton,ifm,3priva,31,0,0,0
3,Mod,Benton,ifm,4state,1,0,0,0
3,Mod,Benton,ifm,4state,2,0,0,0
3,Mod,Benton,ifm,4state,3,0,0,0
3,Mod,Benton,ifm,4state,4,0,0,0
3,Mod,Benton,ifm,4state,5,0,0,0
3,Mod,Benton,ifm,4state,6,0,0,0
3,Mod,Benton,ifm,4state,7,0,0,0
3,Mod,Benton,ifm,4state,8,0,0,0
3,Mod,Benton,ifm,4state,9,0,0,0
3,Mod,Benton,ifm,4state,10,0,0,0
3,Mod,Benton,ifm,4state,11,0,0,0
3,Mod,Benton,ifm,4state,12,0,0,0
3,Mod,Benton,ifm,4state,13,0,0,0
3,Mod,Benton,ifm,4state,14,0,0,0
3,Mod,Benton,ifm,4state,15,0,0,0
3,Mod,Benton,ifm,4state,16,0,0,0
3,Mod,Benton,ifm,4state,17,0,0,0
3,Mod,Benton,ifm,4state,18,0,0,0
3,Mod,Benton,ifm,4state,19,0,0,0
3,Mod,Benton,ifm,4state,20,0,0,0
3,Mod,Benton,ifm,4state,21,0,0,0
3,Mod,Benton,ifm,4state,22,0,0,0
3,Mod,Benton,ifm,4state,23,0,0,0
3,Mod,Benton,ifm,4state,24,0,0,0
3,Mod,Benton,ifm,4state,25,0,0,0
3,Mod,Benton,ifm,4state,26,0,0,0
3,Mod,Benton,ifm,4state,27,0,0,0
3,Mod,Benton,ifm,4state,28,0,0,0
3,Mod,Benton,ifm,4state,29,0,0,0
3,Mod,Benton,ifm,4state,30,0,0,0
3,Mod,Benton,ifm,4state,31,0,0,0
3,Mod,Benton,ifm,5prseq,1,0,0,0
3,Mod,Benton,ifm,5prseq,2,0,0,0
3,Mod,Benton,ifm,5prseq,3,0,0,0
3,Mod,Benton,ifm,5prseq,4,0,0,0
3,Mod,Benton,ifm,5prseq,5,0,0,0
3,Mod,Benton,ifm,5prseq,6,0,0,0
3,Mod,Benton,ifm,5prseq,7,0,0,0
3,Mod,Benton,ifm,5prseq,8,0,0,0
3,Mod,Benton,ifm,5prseq,9,0,0,0
3,Mod,Benton,ifm,5prseq,10,0,0,0
3,Mod,Benton,ifm,5prseq,11,0,0,0
3,Mod,Benton,ifm,5prseq,12,0,0,0
3,Mod,Benton,ifm,5prseq,13,0,0,0
3,Mod,Benton,ifm,5prseq,14,0,0,0
3,Mod,Benton,ifm,5prseq,15,0,0,0
3,Mod,Benton,ifm,5prseq,16,0,0,0
3,Mod,Benton,ifm,5prseq,17,0,0,0
3,Mod,Benton,ifm,5prseq,18,0,0,0
3,Mod,Benton,ifm,5prseq,19,0,0,0
3,Mod,Benton,ifm,5prseq,20,0,0,0
3,Mod,Benton,ifm,5prseq,21,0,0,0
3,Mod,Benton,ifm,5prseq,22,0,0,0
3,Mod,Benton,ifm,5prseq,23,0,0,0
3,Mod,Benton,ifm,5prseq,24,0,0,0
3,Mod,Benton,ifm,5prseq,25,0,0,0
3,Mod,Benton,ifm,5prseq,26,0,0,0
3,Mod,Benton,ifm,5prseq,27,0,0,0
3,Mod,Benton,ifm,5prseq,28,0,0,0
3,Mod,Benton,ifm,5prseq,29,0,0,0
3,Mod,Benton,ifm,5prseq,30,0,0,0
3,Mod,Benton,ifm,5prseq,31,0,0,0
1,Lim,Benton,reforest,1intensL,1,0,0,0
1,Lim,Benton,reforest,1intensL,2,0,0,0
1,Lim,Benton,reforest,1intensL,3,0,0,0
1,Lim,Benton,reforest,1intensL,4,0,0,0
1,Lim,Benton,reforest,1intensL,5,0,0,0
1,Lim,Benton,reforest,1intensL,6,0,0,0
1,Lim,Benton,reforest,1intensL,7,0,0,0
1,Lim,Benton,reforest,1intensL,8,0,0,0
1,Lim,Benton,reforest,1intensL,9,0,0,0
1,Lim,Benton,reforest,1intensL,10,0,0,0
1,Lim,Benton,reforest,1intensL,11,0,0,0
1,Lim,Benton,reforest,1intensL,12,0,0,0
1,Lim,Benton,reforest,1intensL,13,0,0,0
1,Lim,Benton,reforest,1intensL,14,0,0,0
1,Lim,Benton,reforest,1intensL,15,0,0,0
1,Lim,Benton,reforest,1intensL,16,0,0,0
1,Lim,Benton,reforest,1intensL,17,0,0,0
1,Lim,Benton,reforest,1intensL,18,0,0,0
1,Lim,Benton,reforest,1intensL,19,0,0,0
1,Lim,Benton,reforest,1intensL,20,0,0,0
1,Lim,Benton,reforest,1intensL,21,0,0,0
1,Lim,Benton,reforest,1intensL,22,0,0,0
1,Lim,Benton,reforest,1intensL,23,0,0,0
1,Lim,Benton,reforest,1intensL,24,0,0,0
1,Lim,Benton,reforest,1intensL,25,0,0,0
1,Lim,Benton,reforest,1intensL,26,0,0,0
1,Lim,Benton,reforest,1intensL,27,0,0,0
1,Lim,Benton,reforest,1intensL,28,0,0,0
1,Lim,Benton,reforest,1intensL,29,0,0,0
1,Lim,Benton,reforest,1intensL,30,0,0,0
1,Lim,Benton,reforest,1intensL,31,0,0,0
1,Lim,Benton,reforest,2intensM,1,0,0,0
1,Lim,Benton,reforest,2intensM,2,0,0,0
1,Lim,Benton,reforest,2intensM,3,0,0,0
1,Lim,Benton,reforest,2intensM,4,0,0,0
1,Lim,Benton,reforest,2intensM,5,0,0,0
1,Lim,Benton,reforest,2intensM,6,0,0,0
1,Lim,Benton,reforest,2intensM,7,0,0,0
1,Lim,Benton,reforest,2intensM,8,0,0,0
1,Lim,Benton,reforest,2intensM,9,0,0,0
1,Lim,Benton,reforest,2intensM,10,0,0,0
1,Lim,Benton,reforest,2intensM,11,0,0,0
1,Lim,Benton,reforest,2intensM,12,0,0,0
1,Lim,Benton,reforest,2intensM,13,0,0,0
1,Lim,Benton,reforest,2intensM,14,0,0,0
1,Lim,Benton,reforest,2intensM,15,0,0,0
1,Lim,Benton,reforest,2intensM,16,0,0,0
1,Lim,Benton,reforest,2intensM,17,0,0,0
1,Lim,Benton,reforest,2intensM,18,0,0,0
1,Lim,Benton,reforest,2intensM,19,0,0,0
1,Lim,Benton,reforest,2intensM,20,0,0,0
1,Lim,Benton,reforest,2intensM,21,0,0,0
1,Lim,Benton,reforest,2intensM,22,0,0,0
1,Lim,Benton,reforest,2intensM,23,0,0,0
1,Lim,Benton,reforest,2intensM,24,0,0,0
1,Lim,Benton,reforest,2intensM,25,0,0,0
1,Lim,Benton,reforest,2intensM,26,0,0,0
1,Lim,Benton,reforest,2intensM,27,0,0,0
1,Lim,Benton,reforest,2intensM,28,0,0,0
1,Lim,Benton,reforest,2intensM,29,0,0,0
1,Lim,Benton,reforest,2intensM,30,0,0,0
1,Lim,Benton,reforest,2intensM,31,0,0,0
1,Lim,Benton,reforest,3intensH,1,0,0,0
1,Lim,Benton,reforest,3intensH,2,0,0,0
1,Lim,Benton,reforest,3intensH,3,0,0,0
1,Lim,Benton,reforest,3intensH,4,0,0,0
1,Lim,Benton,reforest,3intensH,5,0,0,0
1,Lim,Benton,reforest,3intensH,6,0,0,0
1,Lim,Benton,reforest,3intensH,7,0,0,0
1,Lim,Benton,reforest,3intensH,8,0,0,0
1,Lim,Benton,reforest,3intensH,9,0,0,0
1,Lim,Benton,reforest,3intensH,10,0,0,0
1,Lim,Benton,reforest,3intensH,11,0,0,0
1,Lim,Benton,reforest,3intensH,12,0,0,0
1,Lim,Benton,reforest,3intensH,13,0,0,0
1,Lim,Benton,reforest,3intensH,14,0,0,0
1,Lim,Benton,reforest,3intensH,15,0,0,0
1,Lim,Benton,reforest,3intensH,16,0,0,0
1,Lim,Benton,reforest,3intensH,17,0,0,0
1,Lim,Benton,reforest,3intensH,18,0,0,0
1,Lim,Benton,reforest,3intensH,19,0,0,0
1,Lim,Benton,reforest,3intensH,20,0,0,0
1,Lim,Benton,reforest,3intensH,21,0,0,0
1,Lim,Benton,reforest,3intensH,22,0,0,0
1,Lim,Benton,reforest,3intensH,23,0,0,0
1,Lim,Benton,reforest,3intensH,24,0,0,0
1,Lim,Benton,reforest,3intensH,25,0,0,0
1,Lim,Benton,reforest,3intensH,26,0,0,0
1,Lim,Benton,reforest,3intensH,27,0,0,0
1,Lim,Benton,reforest,3intensH,28,0,0,0
1,Lim,Benton,reforest,3intensH,29,0,0,0
1,Lim,Benton,reforest,3intensH,30,0,0,0
1,Lim,Benton,reforest,3intensH,31,0,0,0
2,Amb,Benton,reforest,1intensL,1,0,0,0
2,Amb,Benton,reforest,1intensL,2,0,0,0
2,Amb,Benton,reforest,1intensL,3,0,0,0
2,Amb,Benton,reforest,1intensL,4,0,0,0
2,Amb,Benton,reforest,1intensL,5,0,0,0
2,Amb,Benton,reforest,1intensL,6,0,0,0
2,Amb,Benton,reforest,1intensL,7,0,0,0
2,Amb,Benton,reforest,1intensL,8,0,0,0
2,Amb,Benton,reforest,1intensL,9,0,0,0
2,Amb,Benton,reforest,1intensL,10,0,0,0
2,Amb,Benton,reforest,1intensL,11,0,0,0
2,Amb,Benton,reforest,1intensL,12,0,0,0
2,Amb,Benton,reforest,1intensL,13,0,0,0
2,Amb,Benton,reforest,1intensL,14,0,0,0
2,Amb,Benton,reforest,1intensL,15,0,0,0
2,Amb,Benton,reforest,1intensL,16,0,0,0
2,Amb,Benton,reforest,1intensL,17,0,0,0
2,Amb,Benton,reforest,1intensL,18,0,0,0
2,Amb,Benton,reforest,1intensL,19,0,0,0
2,Amb,Benton,reforest,1intensL,20,0,0,0
2,Amb,Benton,reforest,1intensL,21,0,0,0
2,Amb,Benton,reforest,1intensL,22,0,0,0
2,Amb,Benton,reforest,1intensL,23,0,0,0
2,Amb,Benton,reforest,1intensL,24,0,0,0
2,Amb,Benton,reforest,1intensL,25,0,0,0
2,Amb,Benton,reforest,1intensL,26,0,0,0
2,Amb,Benton,reforest,1intensL,27,0,0,0
2,Amb,Benton,reforest,1intensL,28,0,0,0
2,Amb,Benton,reforest,1intensL,29,0,0,0
2,Amb,Benton,reforest,1intensL,30,0,0,0
2,Amb,Benton,reforest,1intensL,31,0,0,0
2,Amb,Benton,reforest,2intensM,1,0,0,0
2,Amb,Benton,reforest,2intensM,2,0,0,0
2,Amb,Benton,reforest,2intensM,3,0,0,0
2,Amb,Benton,reforest,2intensM,4,0,0,0
2,Amb,Benton,reforest,2intensM,5,0,0,0
2,Amb,Benton,reforest,2intensM,6,0,0,0
2,Amb,Benton,reforest,2intensM,7,0,0,0
2,Amb,Benton,reforest,2intensM,8,0,0,0
2,Amb,Benton,reforest,2intensM,9,0,0,0
2,Amb,Benton,reforest,2intensM,10,0,0,0
2,Amb,Benton,reforest,2intensM,11,0,0,0
2,Amb,Benton,reforest,2intensM,12,0,0,0
2,Amb,Benton,reforest,2intensM,13,0,0,0
2,Amb,Benton,reforest,2intensM,14,0,0,0
2,Amb,Benton,reforest,2intensM,15,0,0,0
2,Amb,Benton,reforest,2intensM,16,0,0,0
2,Amb,Benton,reforest,2intensM,17,0,0,0
2,Amb,Benton,reforest,2intensM,18,0,0,0
2,Amb,Benton,reforest,2intensM,19,0,0,0
2,Amb,Benton,reforest,2intensM,20,0,0,0
2,Amb,Benton,reforest,2intensM,21,0,0,0
2,Amb,Benton,reforest,2intensM,22,0,0,0
2,Amb,Benton,reforest,2intensM,23,0,0,0
2,Amb,Benton,reforest,2intensM,24,0,0,0
2,Amb,Benton,reforest,2intensM,25,0,0,0
2,Amb,Benton,reforest,2intensM,26,0,0,0
2,Amb,Benton,reforest,2intensM,27,0,0,0
2,Amb,Benton,reforest,2intensM,28,0,0,0
2,Amb,Benton,reforest,2intensM,29,0,0,0
2,Amb,Benton,reforest,2intensM,30,0,0,0
2,Amb,Benton,reforest,2intensM,31,0,0,0
2,Amb,Benton,reforest,3intensH,1,0,0,0
2,Amb,Benton,reforest,3intensH,2,0,0,0
2,Amb,Benton,reforest,3intensH,3,0,0,0
2,Amb,Benton,reforest,3intensH,4,0,0,0
2,Amb,Benton,reforest,3intensH,5,0,0,0
2,Amb,Benton,reforest,3intensH,6,0,0,0
2,Amb,Benton,reforest,3intensH,7,0,0,0
2,Amb,Benton,reforest,3intensH,8,0,0,0
2,Amb,Benton,reforest,3intensH,9,0,0,0
2,Amb,Benton,reforest,3intensH,10,0,0,0
2,Amb,Benton,reforest,3intensH,11,0,0,0
2,Amb,Benton,reforest,3intensH,12,0,0,0
2,Amb,Benton,reforest,3intensH,13,0,0,0
2,Amb,Benton,reforest,3intensH,14,0,0,0
2,Amb,Benton,reforest,3intensH,15,0,0,0
2,Amb,Benton,reforest,3intensH,16,0,0,0
2,Amb,Benton,reforest,3intensH,17,0,0,0
2,Amb,Benton,reforest,3intensH,18,0,0,0
2,Amb,Benton,reforest,3intensH,19,0,0,0
2,Amb,Benton,reforest,3intensH,20,0,0,0
2,Amb,Benton,reforest,3intensH,21,0,0,0
2,Amb,Benton,reforest,3intensH,22,0,0,0
2,Amb,Benton,reforest,3intensH,23,0,0,0
2,Amb,Benton,reforest,3intensH,24,0,0,0
2,Amb,Benton,reforest,3intensH,25,0,0,0
2,Amb,Benton,reforest,3intensH,26,0,0,0
2,Amb,Benton,reforest,3intensH,27,0,0,0
2,Amb,Benton,reforest,3intensH,28,0,0,0
2,Amb,Benton,reforest,3intensH,29,0,0,0
2,Amb,Benton,reforest,3intensH,30,0,0,0
2,Amb,Benton,reforest,3intensH,31,0,0,0
3,Mod,Benton,reforest,1intensL,1,0,0,0
3,Mod,Benton,reforest,1intensL,2,0,0,0
3,Mod,Benton,reforest,1intensL,3,0,0,0
3,Mod,Benton,reforest,1intensL,4,0,0,0
3,Mod,Benton,reforest,1intensL,5,0,0,0
3,Mod,Benton,reforest,1intensL,6,0,0,0
3,Mod,Benton,reforest,1intensL,7,0,0,0
3,Mod,Benton,reforest,1intensL,8,0,0,0
3,Mod,Benton,reforest,1intensL,9,0,0,0
3,Mod,Benton,reforest,1intensL,10,0,0,0
3,Mod,Benton,reforest,1intensL,11,0,0,0
3,Mod,Benton,reforest,1intensL,12,0,0,0
3,Mod,Benton,reforest,1intensL,13,0,0,0
3,Mod,Benton,reforest,1intensL,14,0,0,0
3,Mod,Benton,reforest,1intensL,15,0,0,0
3,Mod,Benton,reforest,1intensL,16,0,0,0
3,Mod,Benton,reforest,1intensL,17,0,0,0
3,Mod,Benton,reforest,1intensL,18,0,0,0
3,Mod,Benton,reforest,1intensL,19,0,0,0
3,Mod,Benton,reforest,1intensL,20,0,0,0
3,Mod,Benton,reforest,1intensL,21,0,0,0
3,Mod,Benton,reforest,1intensL,22,0,0,0
3,Mod,Benton,reforest,1intensL,23,0,0,0
3,Mod,Benton,reforest,1intensL,24,0,0,0
3,Mod,Benton,reforest,1intensL,25,0,0,0
3,Mod,Benton,reforest,1intensL,26,0,0,0
3,Mod,Benton,reforest,1intensL,27,0,0,0
3,Mod,Benton,reforest,1intensL,28,0,0,0
3,Mod,Benton,reforest,1intensL,29,0,0,0
3,Mod,Benton,reforest,1intensL,30,0,0,0
3,Mod,Benton,reforest,1intensL,31,0,0,0
3,Mod,Benton,reforest,2intensM,1,0,0,0
3,Mod,Benton,reforest,2intensM,2,0,0,0
3,Mod,Benton,reforest,2intensM,3,0,0,0
3,Mod,Benton,reforest,2intensM,4,0,0,0
3,Mod,Benton,reforest,2intensM,5,0,0,0
3,Mod,Benton,reforest,2intensM,6,0,0,0
3,Mod,Benton,reforest,2intensM,7,0,0,0
3,Mod,Benton,reforest,2intensM,8,0,0,0
3,Mod,Benton,reforest,2intensM,9,0,0,0
3,Mod,Benton,reforest,2intensM,10,0,0,0
3,Mod,Benton,reforest,2intensM,11,0,0,0
3,Mod,Benton,reforest,2intensM,12,0,0,0
3,Mod,Benton,reforest,2intensM,13,0,0,0
3,Mod,Benton,reforest,2intensM,14,0,0,0
3,Mod,Benton,reforest,2intensM,15,0,0,0
3,Mod,Benton,reforest,2intensM,16,0,0,0
3,Mod,Benton,reforest,2intensM,17,0,0,0
3,Mod,Benton,reforest,2intensM,18,0,0,0
3,Mod,Benton,reforest,2intensM,19,0,0,0
3,Mod,Benton,reforest,2intensM,20,0,0,0
3,Mod,Benton,reforest,2intensM,21,0,0,0
3,Mod,Benton,reforest,2intensM,22,0,0,0
3,Mod,Benton,reforest,2intensM,23,0,0,0
3,Mod,Benton,reforest,2intensM,24,0,0,0
3,Mod,Benton,reforest,2intensM,25,0,0,0
3,Mod,Benton,reforest,2intensM,26,0,0,0
3,Mod,Benton,reforest,2intensM,27,0,0,0
3,Mod,Benton,reforest,2intensM,28,0,0,0
3,Mod,Benton,reforest,2intensM,29,0,0,0
3,Mod,Benton,reforest,2intensM,30,0,0,0
3,Mod,Benton,reforest,2intensM,31,0,0,0
3,Mod,Benton,reforest,3intensH,1,0,0,0
3,Mod,Benton,reforest,3intensH,2,0,0,0
3,Mod,Benton,reforest,3intensH,3,0,0,0
3,Mod,Benton,reforest,3intensH,4,0,0,0
3,Mod,Benton,reforest,3intensH,5,0,0,0
3,Mod,Benton,reforest,3intensH,6,0,0,0
3,Mod,Benton,reforest,3intensH,7,0,0,0
3,Mod,Benton,reforest,3intensH,8,0,0,0
3,Mod,Benton,reforest,3intensH,9,0,0,0
3,Mod,Benton,reforest,3intensH,10,0,0,0
3,Mod,Benton,reforest,3intensH,11,0,0,0
3,Mod,Benton,reforest,3intensH,12,0,0,0
3,Mod,Benton,reforest,3intensH,13,0,0,0
3,Mod,Benton,reforest,3intensH,14,0,0,0
3,Mod,Benton,reforest,3intensH,15,0,0,0
3,Mod,Benton,reforest,3intensH,16,0,0,0
3,Mod,Benton,reforest,3intensH,17,0,0,0
3,Mod,Benton,reforest,3intensH,18,0,0,0
3,Mod,Benton,reforest,3intensH,19,0,0,0
3,Mod,Benton,reforest,3intensH,20,0,0,0
3,Mod,Benton,reforest,3intensH,21,0,0,0
3,Mod,Benton,reforest,3intensH,22,0,0,0
3,Mod,Benton,reforest,3intensH,23,0,0,0
3,Mod,Benton,reforest,3intensH,24,0,0,0
3,Mod,Benton,reforest,3intensH,25,0,0,0
3,Mod,Benton,reforest,3intensH,26,0,0,0
3,Mod,Benton,reforest,3intensH,27,0,0,0
3,Mod,Benton,reforest,3intensH,28,0,0,0
3,Mod,Benton,reforest,3intensH,29,0,0,0
3,Mod,Benton,reforest,3intensH,30,0,0,0
3,Mod,Benton,reforest,3intensH,31,0,0,0
1,Lim,Benton,rref,1rref,1,0,0,0
1,Lim,Benton,rref,1rref,2,0,0,0
1,Lim,Benton,rref,1rref,3,0,0,0
1,Lim,Benton,rref,1rref,4,0,0,0
1,Lim,Benton,rref,1rref,5,0,0,0
1,Lim,Benton,rref,1rref,6,0,0,0
1,Lim,Benton,rref,1rref,7,0,0,0
1,Lim,Benton,rref,1rref,8,0,0,0
1,Lim,Benton,rref,1rref,9,0,0,0
1,Lim,Benton,rref,1rref,10,0,0,0
1,Lim,Benton,rref,1rref,11,0,0,0
1,Lim,Benton,rref,1rref,12,0,0,0
1,Lim,Benton,rref,1rref,13,0,0,0
1,Lim,Benton,rref,1rref,14,0,0,0
1,Lim,Benton,rref,1rref,15,0,0,0
1,Lim,Benton,rref,1rref,16,0,0,0
1,Lim,Benton,rref,1rref,17,0,0,0
1,Lim,Benton,rref,1rref,18,0,0,0
1,Lim,Benton,rref,1rref,19,0,0,0
1,Lim,Benton,rref,1rref,20,0,0,0
1,Lim,Benton,rref,1rref,21,0,0,0
1,Lim,Benton,rref,1rref,22,0,0,0
1,Lim,Benton,rref,1rref,23,0,0,0
1,Lim,Benton,rref,1rref,24,0,0,0
1,Lim,Benton,rref,1rref,25,0,0,0
1,Lim,Benton,rref,1rref,26,0,0,0
1,Lim,Benton,rref,1rref,27,0,0,0
1,Lim,Benton,rref,1rref,28,0,0,0
1,Lim,Benton,rref,1rref,29,0,0,0
1,Lim,Benton,rref,1rref,30,0,0,0
1,Lim,Benton,rref,1rref,31,0,0,0
2,Amb,Benton,rref,1rref,1,0,0,0
2,Amb,Benton,rref,1rref,2,0,0,0
2,Amb,Benton,rref,1rref,3,0,0,0
2,Amb,Benton,rref,1rref,4,0,0,0
2,Amb,Benton,rref,1rref,5,0,0,0
2,Amb,Benton,rref,1rref,6,0,0,0
2,Amb,Benton,rref,1rref,7,0,0,0
2,Amb,Benton,rref,1rref,8,0,0,0
2,Amb,Benton,rref,1rref,9,0,0,0
2,Amb,Benton,rref,1rref,10,0,0,0
2,Amb,Benton,rref,1rref,11,0,0,0
2,Amb,Benton,rref,1rref,12,0,0,0
2,Amb,Benton,rref,1rref,13,0,0,0
2,Amb,Benton,rref,1rref,14,0,0,0
2,Amb,Benton,rref,1rref,15,0,0,0
2,Amb,Benton,rref,1rref,16,0,0,0
2,Amb,Benton,rref,1rref,17,0,0,0
2,Amb,Benton,rref,1rref,18,0,0,0
2,Amb,Benton,rref,1rref,19,0,0,0
2,Amb,Benton,rref,1rref,20,0,0,0
2,Amb,Benton,rref,1rref,21,0,0,0
2,Amb,Benton,rref,1rref,22,0,0,0
2,Amb,Benton,rref,1rref,23,0,0,0
2,Amb,Benton,rref,1rref,24,0,0,0
2,Amb,Benton,rref,1rref,25,0,0,0
2,Amb,Benton,rref,1rref,26,0,0,0
2,Amb,Benton,rref,1rref,27,0,0,0
2,Amb,Benton,rref,1rref,28,0,0,0
2,Amb,Benton,rref,1rref,29,0,0,0
2,Amb,Benton,rref,1rref,30,0,0,0
2,Amb,Benton,rref,1rref,31,0,0,0
3,Mod,Benton,rref,1rref,1,0,0,0
3,Mod,Benton,rref,1rref,2,0,0,0
3,Mod,Benton,rref,1rref,3,0,0,0
3,Mod,Benton,rref,1rref,4,0,0,0
3,Mod,Benton,rref,1rref,5,0,0,0
3,Mod,Benton,rref,1rref,6,0,0,0
3,Mod,Benton,rref,1rref,7,0,0,0
3,Mod,Benton,rref,1rref,8,0,0,0
3,Mod,Benton,rref,1rref,9,0,0,0
3,Mod,Benton,rref,1rref,10,0,0,0
3,Mod,Benton,rref,1rref,11,0,0,0
3,Mod,Benton,rref,1rref,12,0,0,0
3,Mod,Benton,rref,1rref,13,0,0,0
3,Mod,Benton,rref,1rref,14,0,0,0
3,Mod,Benton,rref,1rref,15,0,0,0
3,Mod,Benton,rref,1rref,16,0,0,0
3,Mod,Benton,rref,1rref,17,0,0,0
3,Mod,Benton,rref,1rref,18,0,0,0
3,Mod,Benton,rref,1rref,19,0,0,0
3,Mod,Benton,rref,1rref,20,0,0,0
3,Mod,Benton,rref,1rref,21,0,0,0
3,Mod,Benton,rref,1rref,22,0,0,0
3,Mod,Benton,rref,1rref,23,0,0,0
3,Mod,Benton,rref,1rref,24,0,0,0
3,Mod,Benton,rref,1rref,25,0,0,0
3,Mod,Benton,rref,1rref,26,0,0,0
3,Mod,Benton,rref,1rref,27,0,0,0
3,Mod,Benton,rref,1rref,28,0,0,0
3,Mod,Benton,rref,1rref,29,0,0,0
3,Mod,Benton,rref,1rref,30,0,0,0
3,Mod,Benton,rref,1rref,31,0,0,0
1,Lim,Benton,sage,1s2ag,1,-0.0000248,-0.0000155,-0.000034
1,Lim,Benton,sage,1s2ag,2,-0.000053,-0.0000358,-0.0000714
1,Lim,Benton,sage,1s2ag,3,-0.0000848,-0.0000581,-0.0001128
1,Lim,Benton,sage,1s2ag,4,-0.0001236,-0.0000841,-0.0001609
1,Lim,Benton,sage,1s2ag,5,-0.0001607,-0.0001124,-0.0002095
1,Lim,Benton,sage,1s2ag,6,-0.0002026,-0.0001423,-0.0002632
1,Lim,Benton,sage,1s2ag,7,-0.0002525,-0.0001779,-0.0003301
1,Lim,Benton,sage,1s2ag,8,-0.0003025,-0.0002179,-0.0003869
1,Lim,Benton,sage,1s2ag,9,-0.000357,-0.0002601,-0.0004612
1,Lim,Benton,sage,1s2ag,10,-0.0004154,-0.0002924,-0.000534
1,Lim,Benton,sage,1s2ag,11,-0.0004566,-0.00033,-0.0005911
1,Lim,Benton,sage,1s2ag,12,-0.0004869,-0.0003483,-0.0006251
1,Lim,Benton,sage,1s2ag,13,-0.000518,-0.0003688,-0.0006918
1,Lim,Benton,sage,1s2ag,14,-0.0005589,-0.0004095,-0.0007164
1,Lim,Benton,sage,1s2ag,15,-0.0005938,-0.0004113,-0.0007871
1,Lim,Benton,sage,1s2ag,16,-0.0006295,-0.0004457,-0.0008081
1,Lim,Benton,sage,1s2ag,17,-0.000658,-0.0004435,-0.000845
1,Lim,Benton,sage,1s2ag,18,-0.0006927,-0.0004717,-0.0009016
